time,low,high,open,close,volume
2021-11-12 23:00:00,63846.72,64384.79,63949.46,64147.9,328.09597912
2021-11-13 00:00:00,64144.41,64448.43,64144.42,64370.23,259.09210256
2021-11-13 01:00:00,63851.11,64439.18,64370.23,63870.72,300.69771806
2021-11-13 02:00:00,63605.37,64034.9,63870.71,63729.33,306.99549599
2021-11-13 03:00:00,63636.85,63893.85,63729.32,63801.6,253.02202572
2021-11-13 04:00:00,63579.79,63946.19,63800.76,63712.75,205.73095784
2021-11-13 05:00:00,63505.13,63870.98,63717.29,63618.26,148.22405056
2021-11-13 06:00:00,63598.06,63889.09,63618.26,63867.25,105.94489843
2021-11-13 07:00:00,63723.45,64118.39,63867.25,64031.96,104.27655024
2021-11-13 08:00:00,63748.18,64094.46,64036.71,63823.2,79.10762603
2021-11-13 09:00:00,63395.39,63884.83,63820.2,63473.95,136.09923104
2021-11-13 10:00:00,63394.17,63763.76,63473.95,63732.81,196.97607213
2021-11-13 11:00:00,63525.98,63815.26,63732.81,63566.77,100.92238266
2021-11-13 12:00:00,63431.86,63818.44,63566.77,63548.17,157.12946943
2021-11-13 13:00:00,63500.0,63769.95,63546.62,63623.73,116.54902251
2021-11-13 14:00:00,63595.63,64804.75,63623.73,64723.23,894.8742651
2021-11-13 15:00:00,64535.94,64777.55,64723.22,64700.0,288.29930607
2021-11-13 16:00:00,64615.11,64990.0,64700.0,64628.16,320.35099347
2021-11-13 17:00:00,64523.12,64706.4,64626.12,64675.52,260.95173512
2021-11-13 18:00:00,63896.26,64712.25,64678.4,64145.73,665.59278326
2021-11-13 19:00:00,63850.0,64222.0,64145.67,63951.58,243.52651002
2021-11-13 20:00:00,63945.98,64450.0,63953.95,64381.94,305.19938955
2021-11-13 21:00:00,64131.0,64403.78,64379.53,64366.72,164.08628056
2021-11-13 22:00:00,64127.77,64441.1,64366.71,64287.44,191.10632495
2021-11-13 23:00:00,64248.53,64569.82,64287.44,64400.01,163.34835703
2021-11-14 00:00:00,64400.0,65330.03,64400.01,64992.22,494.27382553
2021-11-14 01:00:00,64634.18,65086.49,64992.14,64804.64,189.37530767
2021-11-14 02:00:00,64638.75,64940.0,64805.18,64659.96,155.1532123
2021-11-14 03:00:00,64564.48,64854.83,64659.97,64658.65,147.69693227
2021-11-14 04:00:00,64654.84,65025.71,64657.79,64771.0,145.90286914
2021-11-14 05:00:00,64483.89,64990.28,64770.41,64913.73,168.54158223
2021-11-14 06:00:00,64730.55,65177.68,64915.46,64825.57,137.68425161
2021-11-14 07:00:00,64549.89,64894.71,64826.36,64639.55,144.26996318
2021-11-14 08:00:00,64079.99,64806.67,64639.55,64326.03,321.17952063
2021-11-14 09:00:00,64126.48,64408.75,64326.02,64273.03,221.48582634
2021-11-14 10:00:00,64203.59,64500.0,64273.03,64415.43,205.52507865
2021-11-14 11:00:00,64212.69,64500.0,64415.42,64468.65,142.78488643
2021-11-14 12:00:00,64268.35,64734.3,64467.0,64618.2,167.02236797
2021-11-14 13:00:00,64531.61,64800.0,64616.73,64638.38,146.26671881
2021-11-14 14:00:00,64181.25,64677.76,64638.38,64369.35,230.1855555
2021-11-14 15:00:00,64020.41,64369.34,64369.34,64105.52,258.17716118
2021-11-14 16:00:00,63596.9,64230.21,64105.52,63721.27,426.98972215
2021-11-14 17:00:00,63641.82,64278.63,63721.27,64196.59,321.07522042
2021-11-14 18:00:00,63863.73,64438.67,64197.93,64047.86,280.48416396
2021-11-14 19:00:00,63890.11,64216.58,64047.86,64176.62,195.06795912
2021-11-14 20:00:00,64062.32,64411.29,64176.63,64240.94,213.18162595
2021-11-14 21:00:00,64053.22,64493.41,64240.94,64335.27,257.05478082
2021-11-14 22:00:00,64312.71,64855.69,64335.27,64522.87,247.5341517
2021-11-14 23:00:00,64355.22,65525.0,64522.87,65505.02,864.65957619
2021-11-15 00:00:00,65505.03,66198.48,65505.03,65878.01,724.11060711
2021-11-15 01:00:00,65538.83,65955.03,65878.01,65930.82,401.9167939
2021-11-15 02:00:00,65676.62,65968.76,65930.8,65713.95,188.45766731
2021-11-15 03:00:00,65633.16,65920.35,65713.95,65745.61,202.33776912
2021-11-15 04:00:00,65728.02,65888.85,65745.61,65800.21,240.01427572
2021-11-15 05:00:00,65705.11,65927.96,65799.2,65732.99,171.84647093
2021-11-15 06:00:00,65639.77,65856.57,65732.99,65687.92,131.75643508
2021-11-15 07:00:00,65528.03,65764.67,65687.92,65599.38,90.71394488
2021-11-15 08:00:00,65292.42,65847.65,65599.71,65752.58,335.30484606
2021-11-15 09:00:00,65694.65,66339.9,65752.58,65992.94,366.44623361
2021-11-15 10:00:00,65769.66,66081.92,65992.93,65956.54,168.93405884
2021-11-15 11:00:00,65646.75,65977.33,65951.5,65751.82,150.74057558
2021-11-15 12:00:00,65563.45,65980.77,65757.12,65702.71,185.58616153
2021-11-15 13:00:00,65378.7,65792.2,65702.71,65511.15,323.07921
2021-11-15 14:00:00,64760.5,65517.73,65508.41,64861.2,705.91922706
2021-11-15 15:00:00,64234.0,64892.37,64861.19,64309.24,922.62489574
2021-11-15 16:00:00,63903.91,64441.35,64304.65,64246.19,1128.67769466
2021-11-15 17:00:00,64016.87,64441.29,64246.19,64040.48,638.33363478
2021-11-15 18:00:00,63636.76,64178.94,64040.48,63807.28,808.44279657
2021-11-15 19:00:00,63649.54,64324.22,63807.29,64270.64,615.60213441
2021-11-15 20:00:00,63800.0,64271.54,64271.54,63907.49,420.60044316
2021-11-15 21:00:00,63371.0,64023.61,63907.5,63900.01,597.88780776
